date,day,month,year,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,age_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2015-05-01,1,5,2015,562500.0,2.0,1.0,1170.0,2800.0,1.5,0,0,4,5,1170.0,0,110.0,0,98103,47.6574,-122.345,1660.0,4996.0
2014-07-21,21,7,2014,447000.0,2.0,1.0,980.0,1600.0,2.0,0,0,3,8,980.0,0,4.0,0,98119,47.638000000000005,-122.375,1180.0,1600.0
2014-05-20,20,5,2014,250000.0,4.0,1.5,2500.0,6300.0,1.0,0,0,4,7,1500.0,1000,53.0,0,98032,47.3781,-122.28399999999999,1720.0,8925.0
2015-01-02,2,1,2015,633000.0,4.0,2.5,2020.0,8044.0,2.0,0,0,3,8,2020.0,0,25.0,0,98074,47.6247,-122.04299999999999,2320.0,7328.0
2015-04-23,23,4,2015,310000.0,3.0,2.0,1290.0,886.0,3.0,0,0,3,7,1290.0,0,11.0,0,98125,47.7161,-122.295,1270.0,1152.0
2014-08-20,20,8,2014,470000.0,3.0,3.25,1710.0,2381.0,2.0,0,0,3,8,1360.0,350,11.0,0,98029,47.5477,-122.00399999999999,1420.0,1163.0
2015-04-14,14,4,2015,270000.0,3.0,2.5,1720.0,8550.0,1.0,0,0,4,7,1720.0,0,47.0,0,98002,47.2837,-122.20700000000001,1460.0,8550.0
2014-12-19,19,12,2014,299500.0,3.0,1.75,1820.0,8813.0,2.0,0,0,3,7,1820.0,0,20.0,0,98003,47.2622,-122.303,1780.0,7349.0
2014-09-18,18,9,2014,227000.0,3.0,1.0,1130.0,10018.0,1.0,0,0,4,6,1130.0,0,60.0,0,98032,47.3733,-122.275,1770.0,7700.0
2014-08-20,20,8,2014,735000.0,4.0,2.75,3040.0,2415.0,2.0,1,4,3,8,3040.0,0,48.0,0,98118,47.5188,-122.256,2620.0,2433.0
2014-06-26,26,6,2014,537000.0,3.0,3.0,2410.0,7479.0,2.0,0,2,3,7,2410.0,0,72.0,1988,98155,47.7394,-122.288,2610.0,7479.0
2014-12-09,9,12,2014,699000.0,4.0,2.5,2440.0,14470.0,1.0,0,0,4,9,1660.0,780,44.0,0,98005,47.6401,-122.16799999999999,2810.0,15564.0
2014-09-02,2,9,2014,330000.0,2.0,1.0,800.0,4533.0,1.0,0,0,3,6,600.0,200,85.0,0,98115,47.6979,-122.325,1720.0,6800.0
2014-08-29,29,8,2014,229000.0,3.0,1.0,1030.0,7800.0,1.0,0,0,3,7,1030.0,0,60.0,0,98168,47.473,-122.324,1630.0,12664.0
2014-11-21,21,11,2014,200000.0,3.0,1.0,1480.0,5600.0,1.0,0,0,4,6,940.0,540,67.0,0,98178,47.5045,-122.27,1350.0,11100.0
2014-08-12,12,8,2014,522500.0,3.0,1.75,1710.0,9707.0,1.0,0,0,4,8,1710.0,0,48.0,0,98008,47.623000000000005,-122.105,1820.0,8700.0
2015-03-24,24,3,2015,1295000.0,3.0,2.75,3450.0,5350.0,1.5,0,3,4,9,2590.0,860,90.0,0,98199,47.6389,-122.40700000000001,2910.0,5350.0
2014-11-10,10,11,2014,2000000.0,3.0,3.25,2610.0,16387.0,2.0,1,4,3,9,2610.0,0,8.0,0,98125,47.7175,-122.27799999999999,2590.0,12958.0
2015-04-08,8,4,2015,352000.0,3.0,1.75,1260.0,7200.0,1.0,0,0,3,7,1260.0,0,44.0,0,98034,47.7189,-122.178,1460.0,7200.0
2015-03-25,25,3,2015,855000.0,4.0,3.0,2590.0,6250.0,2.0,0,2,3,9,2240.0,350,51.0,0,98115,47.6774,-122.26700000000001,2260.0,6780.0
2014-08-20,20,8,2014,267000.0,3.0,2.5,1580.0,12250.0,2.0,0,0,3,8,1580.0,0,21.0,0,98198,47.3771,-122.315,1560.0,9900.0
2014-05-06,6,5,2014,484000.0,2.0,1.75,1660.0,6000.0,1.0,0,0,3,7,1160.0,500,72.0,0,98105,47.6624,-122.291,1660.0,4000.0
2014-06-29,29,6,2014,402000.0,4.0,2.75,2950.0,15540.0,1.0,0,0,4,8,2120.0,830,40.0,0,98042,47.3845,-122.152,2840.0,17136.0
2015-04-20,20,4,2015,905000.0,4.0,2.25,2240.0,5000.0,2.0,0,0,3,8,1770.0,470,115.0,2014,98122,47.6027,-122.295,2120.0,5000.0
2014-08-08,8,8,2014,274000.0,4.0,1.75,1940.0,7500.0,1.0,0,0,4,7,1720.0,220,48.0,0,98030,47.3736,-122.215,2000.0,9000.0
2014-05-04,4,5,2014,628000.0,4.0,2.0,2280.0,6010.0,1.0,0,0,3,7,1140.0,1140,114.0,0,98122,47.6034,-122.289,2240.0,6200.0
2014-06-17,17,6,2014,675000.0,6.0,1.75,2740.0,6360.0,1.0,0,3,3,8,1370.0,1370,61.0,0,98146,47.5062,-122.385,2150.0,6600.0
2014-11-04,4,11,2014,429900.0,4.0,3.25,3760.0,4675.0,2.0,0,0,3,8,2740.0,1020,7.0,0,98038,47.3862,-122.04799999999999,3280.0,4033.0
2014-06-25,25,6,2014,260000.0,3.0,1.5,1580.0,8184.0,1.0,0,0,3,7,1140.0,440,60.0,0,98148,47.4294,-122.331,1540.0,9476.0
2014-09-03,3,9,2014,690000.0,3.0,1.75,1600.0,4400.0,1.0,0,0,3,7,1030.0,570,73.0,0,98112,47.6348,-122.281,2150.0,4000.0
2015-03-23,23,3,2015,1081000.0,4.0,2.25,2100.0,12172.0,1.0,0,0,5,9,2100.0,0,54.0,0,98040,47.5458,-122.227,2400.0,10713.0
2015-04-09,9,4,2015,360000.0,4.0,2.5,2610.0,7333.0,2.0,0,0,3,8,2610.0,0,27.0,0,98003,47.2721,-122.29299999999999,2280.0,9033.0
2014-06-19,19,6,2014,499000.0,3.0,1.75,1840.0,5000.0,1.0,0,0,4,7,920.0,920,104.0,0,98117,47.6808,-122.376,1220.0,5000.0
2014-08-18,18,8,2014,159000.0,3.0,1.0,1320.0,6534.0,1.0,0,0,3,7,1320.0,0,62.0,0,98055,47.4806,-122.223,2140.0,7405.0
2015-03-27,27,3,2015,430000.0,3.0,1.75,1540.0,8100.0,1.0,0,0,4,7,940.0,600,68.0,0,98133,47.748999999999995,-122.351,1840.0,8100.0
2015-04-13,13,4,2015,1050000.0,5.0,2.75,2520.0,18625.0,1.0,0,0,3,8,1660.0,860,56.0,0,98004,47.6409,-122.20700000000001,3000.0,16624.0
2014-11-13,13,11,2014,725000.0,5.0,2.5,3780.0,20000.0,1.0,0,1,4,9,1890.0,1890,36.0,0,98155,47.7603,-122.273,2840.0,19908.0
2014-07-10,10,7,2014,150000.0,3.0,1.0,1200.0,9527.0,1.0,0,0,3,7,1200.0,0,55.0,0,98168,47.5112,-122.316,1510.0,9457.0
2014-07-21,21,7,2014,840000.0,4.0,2.25,2720.0,8712.0,2.0,0,0,4,9,2720.0,0,38.0,0,98006,47.5616,-122.15299999999999,2470.0,8714.0
2015-04-15,15,4,2015,499000.0,4.0,2.5,3100.0,5700.0,2.0,0,0,3,9,3100.0,0,4.0,0,98038,47.3696,-122.05799999999999,3060.0,6000.0
2014-10-14,14,10,2014,285000.0,3.0,1.75,1630.0,4000.0,1.0,0,0,3,7,1100.0,530,46.0,0,98106,47.5351,-122.353,1300.0,4000.0
2015-03-08,8,3,2015,340000.0,4.0,2.5,1910.0,7201.0,1.0,0,0,3,7,1210.0,700,28.0,0,98198,47.3908,-122.316,1690.0,7554.0
2015-05-05,5,5,2015,405100.0,4.0,2.0,1580.0,7300.0,1.0,0,0,4,7,1580.0,0,60.0,0,98155,47.7598,-122.32799999999999,1180.0,9450.0
2014-08-07,7,8,2014,464000.0,3.0,2.5,1690.0,4898.0,2.0,0,0,3,7,1690.0,0,11.0,0,98053,47.6834,-122.038,2220.0,4933.0
2014-05-29,29,5,2014,723000.0,4.0,2.25,1960.0,8680.0,1.0,0,0,4,8,1290.0,670,55.0,0,98004,47.6076,-122.19200000000001,2160.0,8680.0
2015-04-30,30,4,2015,645000.0,3.0,1.75,1840.0,4255.0,1.0,0,0,3,7,940.0,900,108.0,2005,98116,47.58,-122.39200000000001,1600.0,4255.0
2014-08-11,11,8,2014,925000.0,5.0,3.0,2710.0,4200.0,2.0,0,0,3,7,1890.0,820,95.0,2014,98115,47.6754,-122.307,2150.0,4200.0
2014-07-09,9,7,2014,759000.0,4.0,1.75,2100.0,4750.0,1.0,0,0,3,7,1340.0,760,39.0,0,98103,47.6695,-122.333,1700.0,4125.0
2014-08-05,5,8,2014,690000.0,4.0,2.0,1760.0,7800.0,1.0,0,0,3,8,1760.0,0,60.0,0,98117,47.6945,-122.38,1950.0,7800.0
2015-03-26,26,3,2015,358800.0,4.0,2.5,2155.0,8140.0,2.0,0,0,3,8,2155.0,0,19.0,0,98031,47.4204,-122.20100000000001,2155.0,7245.0
2015-04-13,13,4,2015,683000.0,5.0,1.5,1720.0,4000.0,1.5,0,0,3,7,1520.0,200,90.0,0,98112,47.6197,-122.287,2280.0,4000.0
2014-12-08,8,12,2014,650000.0,3.0,1.0,1430.0,4240.0,1.5,0,0,3,7,1430.0,0,90.0,0,98103,47.6595,-122.337,1660.0,4240.0
2014-12-09,9,12,2014,288000.0,5.0,2.75,2790.0,4807.0,1.5,0,0,4,7,2140.0,650,65.0,0,98002,47.3098,-122.223,1056.0,4807.0
2014-07-07,7,7,2014,209950.0,3.0,1.5,1180.0,7300.0,1.0,0,0,4,7,1180.0,0,46.0,0,98002,47.2857,-122.197,2030.0,8424.0
2014-10-08,8,10,2014,939000.0,3.0,3.5,2450.0,9248.0,2.0,0,4,3,8,1960.0,490,81.0,1993,98136,47.5476,-122.397,2620.0,10207.0
2014-08-16,16,8,2014,320000.0,3.0,1.0,1330.0,5850.0,1.0,0,0,3,7,930.0,400,60.0,0,98108,47.5498,-122.29799999999999,1440.0,5850.0
2014-08-22,22,8,2014,283748.0,3.0,2.25,1940.0,9560.0,2.0,0,0,3,7,1940.0,0,25.0,0,98023,47.2998,-122.387,1800.0,9560.0
2014-07-31,31,7,2014,370000.0,3.0,2.25,1600.0,7620.0,1.0,0,0,3,7,1280.0,320,27.0,0,98011,47.773999999999994,-122.208,1600.0,8215.0
2014-12-12,12,12,2014,360000.0,5.0,2.5,2880.0,6902.0,1.0,0,0,3,8,1680.0,1200,38.0,2007,98058,47.4332,-122.14399999999999,2080.0,5586.0
2014-11-12,12,11,2014,365000.0,2.0,1.5,1160.0,8060.0,1.0,0,0,4,7,1160.0,0,64.0,0,98136,47.5146,-122.38600000000001,1500.0,8060.0
2014-12-19,19,12,2014,396900.0,3.0,2.0,1360.0,3120.0,2.0,0,0,3,7,1360.0,0,25.0,0,98115,47.6943,-122.307,1360.0,3120.0
2015-04-22,22,4,2015,321000.0,3.0,2.5,2014.0,4500.0,2.0,0,0,3,7,2014.0,0,10.0,0,98001,47.3371,-122.256,2014.0,4500.0
2015-01-06,6,1,2015,245000.0,3.0,2.0,1440.0,7008.0,1.0,0,0,3,7,1440.0,0,30.0,0,98030,47.3702,-122.182,1680.0,7200.0
2014-10-07,7,10,2014,502000.0,2.0,1.0,1570.0,4704.0,1.5,0,1,3,8,1570.0,0,83.0,0,98136,47.5256,-122.39200000000001,1820.0,4704.0
2014-06-05,5,6,2014,257000.0,4.0,2.75,2330.0,7642.0,1.0,0,0,3,8,1800.0,530,24.0,0,98023,47.2946,-122.37,2320.0,7933.0
2014-05-15,15,5,2014,423000.0,4.0,1.75,1880.0,7303.0,1.0,0,0,3,7,1010.0,870,38.0,0,98034,47.7129,-122.20299999999999,1710.0,7200.0
2015-03-27,27,3,2015,485000.0,4.0,2.25,1850.0,9911.0,1.0,0,0,4,7,1850.0,0,58.0,0,98008,47.6019,-122.116,1650.0,8670.0
2014-12-17,17,12,2014,500000.0,4.0,2.5,2230.0,8560.0,2.0,0,0,3,8,2230.0,0,12.0,0,98059,47.4877,-122.14299999999999,2400.0,7756.0
2014-10-21,21,10,2014,442000.0,2.0,1.0,990.0,4313.0,1.5,0,2,4,6,990.0,0,97.0,0,98126,47.5677,-122.38,1480.0,5750.0
2015-05-12,12,5,2015,475000.0,3.0,1.75,1720.0,3825.0,1.5,0,0,3,7,1720.0,0,90.0,0,98105,47.666000000000004,-122.32700000000001,2000.0,3825.0
2015-04-06,6,4,2015,625000.0,4.0,2.25,3230.0,9935.0,2.0,0,0,3,8,3230.0,0,29.0,0,98028,47.7685,-122.257,2820.0,9722.0
2014-10-15,15,10,2014,194000.0,3.0,1.0,1180.0,6050.0,1.0,0,0,3,6,820.0,360,70.0,0,98178,47.4945,-122.249,1070.0,6050.0
2015-03-24,24,3,2015,490000.0,4.0,2.5,2570.0,6157.0,2.0,0,0,3,7,2570.0,0,9.0,0,98065,47.5389,-121.89,2060.0,5292.0
2014-12-09,9,12,2014,348500.0,4.0,1.75,1870.0,7575.0,1.0,0,0,3,7,1480.0,390,42.0,0,98034,47.7205,-122.21799999999999,1670.0,7575.0
2015-04-27,27,4,2015,380000.0,3.0,1.0,1220.0,3000.0,1.5,0,0,3,6,1220.0,0,114.0,0,98103,47.6506,-122.346,1350.0,3000.0
2014-12-11,11,12,2014,660000.0,3.0,2.0,1770.0,2150.0,3.0,0,0,3,8,1770.0,0,15.0,0,98122,47.6102,-122.314,2010.0,3200.0
2015-04-01,1,4,2015,525000.0,3.0,1.0,1500.0,6800.0,1.0,0,0,3,7,1500.0,0,72.0,0,98105,47.6706,-122.26799999999999,1500.0,6800.0
2014-07-17,17,7,2014,235000.0,3.0,2.0,1110.0,8724.0,1.0,0,0,4,7,1110.0,0,24.0,0,98002,47.3056,-122.206,1390.0,7750.0
2015-04-22,22,4,2015,1210000.0,4.0,3.75,4980.0,18069.0,2.0,0,3,3,11,4980.0,0,9.0,0,98065,47.5348,-121.85600000000001,4080.0,14577.0
2015-03-24,24,3,2015,397950.0,4.0,1.75,2360.0,8116.0,1.0,0,0,4,7,1180.0,1180,99.0,1970,98133,47.7635,-122.335,1670.0,8160.0
2014-11-18,18,11,2014,268000.0,3.0,1.75,1600.0,7711.0,1.0,0,0,3,7,1600.0,0,15.0,0,98002,47.284,-122.20200000000001,2100.0,7711.0
2014-05-21,21,5,2014,525000.0,3.0,1.0,1450.0,4000.0,1.0,0,1,4,8,950.0,500,66.0,0,98118,47.5554,-122.266,1880.0,4000.0
2014-10-06,6,10,2014,549950.0,3.0,2.5,2680.0,5860.0,2.0,0,0,3,8,2680.0,0,13.0,0,98011,47.7557,-122.223,2680.0,5860.0
2014-08-27,27,8,2014,370000.0,3.0,1.75,1150.0,6600.0,1.5,0,0,4,6,1150.0,0,44.0,0,98033,47.6709,-122.185,1530.0,6600.0
2014-09-26,26,9,2014,299000.0,4.0,2.25,1870.0,6693.0,2.0,0,0,3,7,1870.0,0,18.0,0,98003,47.2774,-122.29899999999999,1650.0,6518.0
2015-01-15,15,1,2015,715000.0,6.0,2.75,3400.0,5000.0,2.0,0,2,3,8,2860.0,540,38.0,0,98107,47.6728,-122.36200000000001,1800.0,5000.0
2015-04-24,24,4,2015,430000.0,4.0,1.5,1810.0,7200.0,1.0,0,0,3,7,1810.0,0,49.0,0,98034,47.7207,-122.186,2060.0,7200.0
2015-02-10,10,2,2015,345000.0,3.0,1.75,1860.0,7191.0,1.0,0,0,4,7,1260.0,600,40.0,0,98058,47.4338,-122.16799999999999,1850.0,7490.0
2014-05-27,27,5,2014,1600000.0,3.0,3.25,3790.0,19000.0,2.0,0,4,3,10,3790.0,0,29.0,0,98177,47.724,-122.37299999999999,2740.0,18628.0
2014-05-18,18,5,2014,534640.0,3.0,2.5,2130.0,3500.0,1.0,0,0,4,8,1210.0,920,20.0,0,98072,47.736000000000004,-122.15899999999999,2030.0,3710.0
2014-10-07,7,10,2014,1225000.0,3.0,2.5,2860.0,4500.0,2.0,0,2,3,8,1980.0,880,99.0,0,98119,47.6463,-122.37100000000001,2310.0,4500.0
2015-04-13,13,4,2015,351000.0,4.0,2.5,2370.0,7274.0,2.0,0,0,3,7,2370.0,0,18.0,0,98031,47.3982,-122.171,2090.0,7656.0
2014-07-15,15,7,2014,745000.0,4.0,2.25,2290.0,10409.0,2.0,0,0,3,8,2290.0,0,42.0,0,98005,47.6351,-122.16799999999999,2040.0,10409.0
2014-11-05,5,11,2014,320000.0,2.0,1.0,1120.0,5329.0,1.0,0,1,3,6,750.0,370,85.0,0,98126,47.5421,-122.37799999999999,1530.0,5330.0
2014-07-31,31,7,2014,555700.0,3.0,2.0,1810.0,12420.0,1.0,0,0,4,7,1810.0,0,57.0,0,98008,47.5888,-122.12700000000001,2230.0,12330.0
2014-05-02,2,5,2014,308500.0,2.0,1.0,850.0,6174.0,1.0,0,0,4,7,850.0,0,64.0,0,98155,47.7352,-122.32799999999999,1100.0,6174.0
2015-03-05,5,3,2015,340000.0,4.0,2.5,2665.0,5868.0,2.0,0,0,3,9,2665.0,0,9.0,0,98030,47.3831,-122.185,2665.0,6092.0
2015-03-27,27,3,2015,937750.0,4.0,2.75,2580.0,3560.0,1.5,0,0,5,7,1710.0,870,98.0,0,98115,47.6753,-122.304,1980.0,3800.0
2014-05-06,6,5,2014,725126.0,4.0,2.5,3200.0,12369.0,2.0,0,0,3,10,3200.0,0,16.0,0,98059,47.5273,-122.14299999999999,3770.0,12960.0
2015-01-05,5,1,2015,135000.0,3.0,1.0,840.0,3000.0,1.0,0,0,3,5,840.0,0,72.0,0,98178,47.494,-122.275,1010.0,6000.0
2015-04-03,3,4,2015,635000.0,4.0,2.5,2970.0,7961.0,1.0,0,0,3,8,2020.0,950,46.0,0,98125,47.7118,-122.29,1410.0,7959.0
2014-08-06,6,8,2014,245500.0,2.0,1.0,790.0,7500.0,1.0,0,0,3,6,790.0,0,64.0,0,98011,47.7644,-122.198,1970.0,8970.0
2014-12-02,2,12,2014,230000.0,6.0,1.5,2140.0,36509.0,1.5,0,0,4,8,2140.0,0,111.0,1979,98001,47.2668,-122.25200000000001,1710.0,12000.0
2015-03-04,4,3,2015,1770000.0,3.0,2.5,2580.0,14603.0,1.0,0,2,4,9,2580.0,0,64.0,0,98004,47.6199,-122.212,2410.0,14347.0
2014-11-10,10,11,2014,425000.0,5.0,2.5,2180.0,7875.0,1.0,0,0,4,7,1200.0,980,59.0,0,98133,47.7543,-122.34100000000001,1840.0,5105.0
2015-04-20,20,4,2015,220000.0,2.0,1.0,1060.0,10423.0,1.5,0,0,3,7,1060.0,0,50.0,0,98125,47.705,-122.31299999999999,2240.0,10200.0
2014-08-29,29,8,2014,370000.0,3.0,2.0,1860.0,9100.0,1.5,0,0,3,8,1860.0,0,75.0,2006,98155,47.7522,-122.304,1620.0,9519.0
2014-09-17,17,9,2014,390000.0,3.0,2.0,1840.0,16815.0,1.0,0,0,5,7,960.0,880,42.0,0,98059,47.4837,-122.11,1810.0,16732.0
2014-06-03,3,6,2014,239000.0,3.0,1.75,1340.0,16480.0,1.0,0,0,4,7,1340.0,0,46.0,0,98042,47.364,-122.162,1520.0,10451.0
2015-01-02,2,1,2015,345000.0,4.0,2.25,2320.0,7350.0,2.0,0,0,3,8,2320.0,0,42.0,0,98058,47.4512,-122.131,2170.0,7350.0
2014-08-26,26,8,2014,289000.0,3.0,2.5,2110.0,8304.0,1.0,0,0,4,7,2110.0,0,29.0,0,98030,47.3558,-122.17299999999999,1680.0,7508.0
2015-05-08,8,5,2015,285000.0,5.0,1.5,1840.0,8050.0,1.5,0,0,4,7,1840.0,0,53.0,0,98198,47.3668,-122.31200000000001,1690.0,8151.0
2014-09-15,15,9,2014,147400.0,3.0,2.0,1080.0,9225.0,1.0,0,0,2,7,1080.0,0,59.0,0,98146,47.4842,-122.346,1410.0,9840.0
2015-01-27,27,1,2015,600000.0,2.0,1.0,1290.0,4636.0,1.0,0,0,3,7,1290.0,0,91.0,0,98112,47.6393,-122.301,1940.0,4635.0
2014-08-06,6,8,2014,245000.0,3.0,2.25,2210.0,10794.0,1.0,0,0,3,7,1540.0,670,47.0,0,98178,47.4911,-122.22399999999999,2230.0,10753.0
2015-03-04,4,3,2015,520000.0,3.0,2.25,2210.0,10794.0,1.0,0,0,3,7,1540.0,670,48.0,0,98178,47.4911,-122.22399999999999,2230.0,10753.0
2014-05-18,18,5,2014,352500.0,3.0,2.25,1410.0,14110.0,1.0,0,2,3,7,1170.0,240,27.0,0,98065,47.5336,-121.76,1560.0,18336.0
2014-09-29,29,9,2014,270000.0,4.0,2.75,2440.0,7150.0,1.0,0,0,3,7,1200.0,1240,51.0,1985,98032,47.3662,-122.28200000000001,1790.0,7150.0
2014-08-26,26,8,2014,872500.0,3.0,2.5,2040.0,6000.0,1.0,0,0,3,8,1840.0,200,63.0,0,98109,47.6334,-122.35,1820.0,4920.0
2015-03-18,18,3,2015,2152500.0,4.0,3.25,3840.0,6214.0,1.5,0,3,4,10,2590.0,1250,76.0,0,98199,47.6388,-122.406,3280.0,5915.0
2014-08-12,12,8,2014,225000.0,3.0,1.5,1660.0,7221.0,1.0,0,0,3,7,980.0,680,52.0,0,98168,47.4962,-122.32,1770.0,8083.0
2014-11-21,21,11,2014,735000.0,4.0,2.0,1640.0,6000.0,1.5,0,0,4,9,1640.0,0,103.0,0,98119,47.6505,-122.375,1900.0,6000.0
2015-04-01,1,4,2015,375000.0,3.0,1.0,1310.0,8400.0,1.0,0,0,3,7,1310.0,0,43.0,1989,98034,47.7253,-122.197,1680.0,8000.0
2014-10-23,23,10,2014,169000.0,3.0,1.75,1720.0,9775.0,1.0,0,0,3,8,1720.0,0,36.0,0,98032,47.3731,-122.286,1970.0,8400.0
2015-03-04,4,3,2015,279950.0,3.0,1.75,1720.0,9775.0,1.0,0,0,3,8,1720.0,0,37.0,0,98032,47.3731,-122.286,1970.0,8400.0
2014-08-05,5,8,2014,310000.0,3.0,2.25,1960.0,2345.0,2.0,0,0,3,7,1750.0,210,11.0,0,98118,47.5419,-122.288,1760.0,1958.0
2014-12-16,16,12,2014,930000.0,2.0,1.5,1800.0,4500.0,1.0,0,2,3,7,1000.0,800,72.0,0,98109,47.6305,-122.34700000000001,2270.0,3840.0
2015-04-02,2,4,2015,412000.0,4.0,1.5,1960.0,5000.0,1.0,0,0,3,7,980.0,980,103.0,0,98106,47.5688,-122.363,1300.0,5000.0
2015-04-17,17,4,2015,225000.0,3.0,1.0,1250.0,10200.0,1.0,0,0,3,6,1250.0,0,50.0,0,98178,47.4902,-122.256,1800.0,8283.0
2014-06-19,19,6,2014,507000.0,3.0,2.5,2120.0,7201.0,2.0,0,0,3,8,2120.0,0,11.0,0,98133,47.7174,-122.337,1930.0,7206.0
2014-11-17,17,11,2014,230000.0,3.0,2.5,1340.0,3011.0,2.0,0,0,3,7,1340.0,0,19.0,0,98038,47.3839,-122.038,1060.0,3232.0
2014-09-10,10,9,2014,616200.0,5.0,3.25,3920.0,4832.0,2.0,0,0,3,9,3030.0,890,0.0,0,98065,47.5202,-121.885,2660.0,4832.0
2015-03-16,16,3,2015,370000.0,4.0,2.5,2570.0,7753.0,2.0,0,0,3,8,2570.0,0,28.0,0,98058,47.4237,-122.162,2140.0,7615.0
2015-03-06,6,3,2015,619100.0,3.0,1.75,1870.0,7030.0,1.0,0,0,3,7,1870.0,0,38.0,0,98033,47.6999,-122.17,1820.0,7500.0
2014-08-21,21,8,2014,805000.0,3.0,2.25,2860.0,11250.0,1.0,0,1,5,8,2290.0,570,58.0,0,98166,47.4534,-122.37200000000001,2030.0,11250.0
2015-02-02,2,2,2015,612125.0,2.0,1.5,1670.0,6000.0,1.0,0,0,3,7,1090.0,580,65.0,0,98119,47.6517,-122.374,1670.0,6000.0
2014-09-12,12,9,2014,350000.0,2.0,1.5,1070.0,937.0,3.0,0,0,3,8,1070.0,0,11.0,0,98115,47.6761,-122.3,1100.0,3200.0
2014-11-04,4,11,2014,225000.0,2.0,1.0,940.0,15000.0,1.0,0,0,3,7,940.0,0,54.0,0,98055,47.4312,-122.195,1450.0,15000.0
2014-10-22,22,10,2014,335000.0,3.0,2.5,2588.0,5701.0,2.0,0,0,3,8,2588.0,0,6.0,0,98042,47.3449,-122.15100000000001,2389.0,5702.0
2015-03-31,31,3,2015,972800.0,5.0,3.25,3500.0,10457.0,2.0,0,0,3,11,3500.0,0,14.0,0,98059,47.5198,-122.15700000000001,3500.0,11734.0
2014-12-23,23,12,2014,2200000.0,4.0,3.75,3790.0,7200.0,2.0,0,0,3,10,2530.0,1260,83.0,0,98112,47.6264,-122.289,3250.0,7200.0
2014-11-19,19,11,2014,415000.0,3.0,1.5,1090.0,8400.0,1.0,0,0,4,7,1090.0,0,48.0,0,98008,47.6219,-122.115,1320.0,8400.0
2014-08-26,26,8,2014,399000.0,3.0,3.0,2240.0,10479.0,2.0,0,0,4,7,1710.0,530,64.0,0,98106,47.5529,-122.35600000000001,1530.0,5244.0
2014-05-20,20,5,2014,376000.0,2.0,1.0,1150.0,4000.0,1.0,0,0,3,7,1150.0,0,67.0,0,98199,47.6575,-122.39399999999999,1150.0,4288.0
2014-12-17,17,12,2014,340000.0,3.0,2.0,1870.0,3378.0,1.0,0,0,3,7,1120.0,750,101.0,0,98136,47.5371,-122.39299999999999,1870.0,1872.0
2014-11-14,14,11,2014,490000.0,5.0,2.75,2990.0,7200.0,2.0,0,0,3,8,2990.0,0,17.0,0,98059,47.4955,-122.16,2710.0,7620.0
2014-06-22,22,6,2014,374000.0,4.0,2.5,2580.0,6260.0,2.0,0,0,3,7,2580.0,0,10.0,0,98056,47.4858,-122.185,2160.0,3600.0
2015-03-26,26,3,2015,852000.0,4.0,1.0,2220.0,3588.0,1.5,0,0,4,7,1470.0,750,88.0,0,98115,47.6854,-122.30799999999999,1740.0,3588.0
2014-11-25,25,11,2014,473000.0,3.0,2.25,1620.0,12309.0,2.0,0,0,3,7,1620.0,0,27.0,0,98074,47.6188,-122.029,2030.0,13963.0
2014-08-26,26,8,2014,431000.0,2.0,2.0,1390.0,12530.0,1.0,0,0,3,8,970.0,420,55.0,0,98155,47.7499,-122.29,1940.0,12530.0
2015-05-06,6,5,2015,435000.0,4.0,3.0,2270.0,7245.0,1.0,0,0,3,7,1410.0,860,36.0,0,98155,47.7722,-122.315,1740.0,7571.0
2014-05-08,8,5,2014,1051000.0,4.0,3.0,2920.0,33976.0,1.0,0,3,5,8,1460.0,1460,50.0,0,98008,47.6164,-122.104,2970.0,15210.0
2014-05-13,13,5,2014,450000.0,3.0,2.75,1250.0,892.0,2.0,0,0,3,8,1040.0,210,4.0,0,98116,47.5826,-122.387,1250.0,1296.0
2015-03-19,19,3,2015,157500.0,3.0,1.0,1100.0,27008.0,1.0,0,0,3,6,960.0,140,80.0,0,98178,47.4963,-122.249,1280.0,8890.0
2014-12-17,17,12,2014,244000.0,3.0,1.75,1500.0,7475.0,1.0,0,0,4,8,1500.0,0,38.0,0,98023,47.3155,-122.365,1940.0,7475.0
2015-02-11,11,2,2015,550000.0,3.0,2.5,2800.0,10603.0,2.0,0,0,3,9,2800.0,0,14.0,0,98011,47.7528,-122.195,2580.0,10603.0
2014-07-16,16,7,2014,350000.0,3.0,1.0,1790.0,3876.0,1.5,0,0,5,7,1090.0,700,110.0,0,98144,47.575,-122.288,1360.0,4080.0
2015-02-10,10,2,2015,615000.0,3.0,1.0,1790.0,3876.0,1.5,0,0,5,7,1090.0,700,111.0,0,98144,47.575,-122.288,1360.0,4080.0
2015-02-23,23,2,2015,542000.0,3.0,2.25,2220.0,12056.0,2.0,0,0,3,8,2220.0,0,30.0,0,98052,47.7148,-122.101,2320.0,12025.0
2014-11-19,19,11,2014,710000.0,4.0,1.75,2000.0,6000.0,1.0,0,3,5,7,1000.0,1000,58.0,0,98109,47.6428,-122.348,2610.0,4377.0
